total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
16,"""robotics"" AND ""AI""",kairproject/kair_algorithms_draft,https://github.com/kairproject/kair_algorithms_draft,2019-02-03T08:17:28+00:00,2025-05-06T09:19:19+00:00,2024-07-25T10:13:56+00:00,Python,28,10,28,16,False,"['python', 'reinforcement-learning', 'robotics']",Reinforcement learning algorithms for robot control tasks
17,"""robotics"" AND ""AI""",OSSDC/OSSDC-VisionAI-Core,https://github.com/OSSDC/OSSDC-VisionAI-Core,2019-04-01T23:56:34+00:00,2025-03-21T13:12:19+00:00,2021-06-22T13:12:22+00:00,Python,90,21,90,0,False,"['computer-vision', 'artificial-intelligence', 'neural-network', 'algorithms', 'datasets', 'ossdc-visionai', 'videos']","OSSDC Vision AI - a platform for live testing and developing of computer vision and artificial intelligence algorithms targeting robotics, home automation and autonomous vechicles"
18,"""robotics"" AND ""AI""",offworld-projects/offworld-gym,https://github.com/offworld-projects/offworld-gym,2019-04-01T22:00:36+00:00,2024-10-31T05:52:16+00:00,2023-05-22T19:55:23+00:00,Python,56,8,56,5,False,"['reinforcement-learning', 'robotics-environment', 'physical-robotics', 'artificial-intelligence', 'offworld']",OffWorld Gym: Open-Access Physical Robotics Environment for Real-World Reinforcement Learning Benchmark and Research
19,"""robotics"" AND ""AI""",PacktPublishing/ROS-Robotics-Projects-SecondEdition,https://github.com/PacktPublishing/ROS-Robotics-Projects-SecondEdition,2019-05-13T11:00:45+00:00,2025-05-20T06:04:58+00:00,2021-01-19T09:57:44+00:00,Python,209,101,209,9,False,[],"ROS Robotics Projects, published by Packt"
20,"""robotics"" AND ""AI""",LookAtMe-Genius-Cameraman/T_System,https://github.com/LookAtMe-Genius-Cameraman/T_System,2019-05-07T09:39:06+00:00,2025-01-07T08:28:01+00:00,2024-12-08T13:32:28+00:00,Python,20,9,20,5,False,"['linux', 'pan-tilt', 'servo-motor', 'face-tracking', 'face-recognition', 'face-detection', 'opencv', 'raspberrypi', 'machine-learning', 'artificial-intelligence', 'tracking-camera', 'dlib', 'robot', 'robotic-arm', 'robot-kinematics', 'slider', 'video-shooting', 'livestream', 'live-streaming', 'video-recording']",the moving objects tracking system via two axis camera motion (and as optionally n joint robotic arm) for raspberry pi distributions
21,"""robotics"" AND ""AI""",Improbable-AI/airobot,https://github.com/Improbable-AI/airobot,2019-09-13T02:27:48+00:00,2025-05-21T11:26:09+00:00,2024-03-07T13:32:26+00:00,Python,91,26,91,5,False,['robot-learning'],A python library for robot learning - An extension to PyRobot
22,"""robotics"" AND ""AI""",newdexterity/Airship,https://github.com/newdexterity/Airship,2019-09-17T23:44:16+00:00,2025-05-14T04:17:40+00:00,2021-04-27T23:40:06+00:00,Python,49,11,49,0,False,[],"A Low-Cost, Open-Source, Robotic Airship for Education and Research"
23,"""robotics"" AND ""AI""",GeorgeDu/vision-based-robotic-grasping,https://github.com/GeorgeDu/vision-based-robotic-grasping,2019-10-22T07:59:48+00:00,2025-06-02T09:52:50+00:00,2023-06-22T18:38:55+00:00,Python,1357,247,1357,3,False,[],Related papers and codes for vision-based robotic grasping
24,"""robotics"" AND ""AI""",semitable/robotic-warehouse,https://github.com/semitable/robotic-warehouse,2019-10-21T09:12:39+00:00,2025-05-31T15:04:52+00:00,2024-09-15T17:05:19+00:00,Python,373,82,373,14,False,"['reinforcement-learning', 'robotics', 'simulation', 'environment', 'multi-agent-systems', 'multi-agent-reinforcement-learning', 'multi-agent']",Multi-Robot Warehouse (RWARE): A multi-agent reinforcement learning environment
25,"""robotics"" AND ""AI""",LiveXY/ai-robot,https://github.com/LiveXY/ai-robot,2019-10-19T12:21:05+00:00,2025-04-22T12:20:59+00:00,2020-06-20T06:55:03+00:00,Python,36,7,36,0,False,"['ai-robot', 'snowboy', 'chat-robot', 'music-robot', 'smart-speakers', 'raspberry-pi']",ai-robot是一个中文人工智能机器人。支持语音唤起、智能音箱、对话机器人
26,"""robotics"" AND ""AI""",AutoRoboCulture/Nindamani-the-weed-removal-robot,https://github.com/AutoRoboCulture/Nindamani-the-weed-removal-robot,2019-11-19T07:13:34+00:00,2025-05-15T16:41:56+00:00,2020-12-18T14:51:04+00:00,Python,117,32,117,0,False,"['ros', 'ros2', 'python3', 'tensorflow', 'ubuntu-bionic', 'robotics', 'delta-robot', 'jetson-nano-developer-kit', 'weed-segmetation', 'artificial-intelligence', 'neuralnetwork', 'machine-learning', 'autoroboculture']","Nindamani, the AI based mechanically weed removal robot"
27,"""robotics"" AND ""AI""",YahboomTechnology/RaspberryPi-4WD-Car,https://github.com/YahboomTechnology/RaspberryPi-4WD-Car,2019-11-16T04:25:55+00:00,2025-02-11T05:47:28+00:00,2024-10-21T13:50:39+00:00,Python,56,43,56,4,False,"['raspberry-pi', 'robot-kit', 'robot', 'detection', 'hd-video', 'ai']",Yahboom 4WD smart robot with AI vision features for Raspberry Pi 4B
28,"""robotics"" AND ""AI""",ErikGDev/instance-segmentation,https://github.com/ErikGDev/instance-segmentation,2019-11-27T21:45:35+00:00,2025-01-15T06:45:44+00:00,2020-03-12T01:52:33+00:00,Python,15,2,15,3,False,[],Instance segmentation for robotics using Mask-RCNN
29,"""robotics"" AND ""AI""",PacktPublishing/Learn-Robotics-Programming-Second-Edition,https://github.com/PacktPublishing/Learn-Robotics-Programming-Second-Edition,2019-12-24T06:34:41+00:00,2025-05-01T10:51:00+00:00,2023-01-30T09:40:05+00:00,Python,68,25,68,1,False,[],"Learn Robotics Programming, Second Edition published by Packt"
